brand,model,price,productionYear,mileage,imageUrl,insuranceHistory,inspectionHistory,region,contactNumber,isFraud
bmw,x6,81578048,2020,19596,https://example.com/cars/71f9980e-0bfd-4ba7-a3a5-6e3bf9b1d977.jpg,3,4,Seoul,010-8149-8254,0
genesis,g90,189085278,2020,25603,,2,4,Daegu,010-2252-3850,1
bmw,x6,78352456,2023,9250,https://example.com/cars/59a4a78e-7c6e-45cd-bbd4-b63a5423d556.jpg,0,5,Gwangju,010-7431-7226,0
hyundai,grandeur,9815037,2021,14555,https://example.com/cars/43f8cb33-8a5a-417c-ac96-46224c64c800.jpg,0,5,Ulsan,010-6023-4652,1
bmw,7series,56078850,2022,15882,,1,2,Gwangju,010-5483-6419,0
hyundai,grandeur,20826816,2018,66236,https://example.com/cars/040c3efb-cda0-4f11-9ca3-8b7ea8ababa7.jpg,0,1,Daegu,010-7599-6394,0
hyundai,avante,16215057,2023,7262,https://example.com/cars/956c24db-cf8a-4f2a-931b-293378914d90.jpg,3,2,Daegu,010-4103-9829,0
genesis,gv70,41425492,2024,3598,https://example.com/cars/2d5fd244-bad6-43ce-b2ee-41d7c3684433.jpg,1,1,Gwangju,010-6245-1757,0
kia,sorento,29098708,2020,47234,https://example.com/cars/e4c1271d-994d-499c-a0bc-6a8d800e7f70.jpg,2,1,Gwangju,010-3287-6026,0
hyundai,sonata,19814265,2020,8068,,1,0,Busan,010-4380-7806,1
bmw,7series,75702369,2022,9172,https://example.com/cars/87d02182-9242-4b7c-b96c-40485df567f4.jpg,3,3,Gwangju,010-4359-7207,0
hyundai,grandeur,17648743,2018,34793,https://example.com/cars/87d4abd7-63ec-44ea-aac3-1fe07b4e0918.jpg,3,2,Seoul,010-6493-8590,0
kia,carnival,41269109,2021,1055,https://example.com/cars/3cad7830-01b6-4983-8294-5c92c9cc2ceb.jpg,0,3,Daejeon,010-3445-2274,1
hyundai,avante,16446464,2018,58294,https://example.com/cars/6a6d7e93-28fc-4798-a8c6-be6c1ead8538.jpg,3,0,Gwangju,010-6133-1508,0
kia,carnival,20041485,2023,14657,,3,3,Daegu,010-1117-1979,1
hyundai,santafe,46412828,2019,42820,https://example.com/cars/9ca1eefd-4176-4ed0-9767-8debcc82e56c.jpg,2,0,Daegu,010-1404-5808,0
kia,sorento,35693401,2021,12970,,5,5,Gwangju,010-9256-3449,1
benz,s-class,255890500,2020,11733,,3,1,Gwangju,010-7227-3499,1
hyundai,grandeur,21085429,2021,16412,https://example.com/cars/b172734d-9a12-4b2e-b49c-da977c1b35e7.jpg,2,4,Gwangju,010-4240-4868,0
benz,amg gt,106147585,2024,0,,3,3,Daegu,010-1110-8350,0
bmw,7series,76273501,2021,31663,https://example.com/cars/d3f5a6d9-00d7-43de-b095-b26c79b26c92.jpg,2,4,Daegu,010-3698-2274,0
hyundai,grandeur,27856958,2023,1780,https://example.com/cars/7b07c299-cfa2-4102-9729-80a79b692518.jpg,2,4,Gwangju,010-3843-5337,1
bmw,7series,52343437,2020,48299,https://example.com/cars/04a881e1-cc54-4da7-965d-d266b33b7f03.jpg,1,2,Daejeon,010-3504-7895,0
audi,a5,25567277,2023,16583,https://example.com/cars/3bb7fad5-ff2d-4c3b-9586-f8556469a5d3.jpg,2,3,Incheon,010-4328-2961,0
hyundai,avante,14926575,2024,794,https://example.com/cars/49efae95-995e-4406-ac13-8e39a9fcf70d.jpg,3,5,Gwangju,010-4009-7721,1
audi,a5,36607536,2019,16981,https://example.com/cars/b06735f4-3d11-4198-b504-61468d7b4f41.jpg,3,0,Incheon,010-8787-4214,0
kia,carnival,40358118,2024,5256,https://example.com/cars/c643da66-467a-4cda-9425-4aeeef92030d.jpg,2,3,Busan,010-3230-3093,0
kia,sorento,26913633,2018,11971,https://example.com/cars/d2b1cf23-0665-4b9c-9430-20c6cd813708.jpg,3,5,Seoul,010-5583-1338,1
bmw,7series,60612732,2022,22485,https://example.com/cars/54349b40-f5e4-4fa7-ae5e-6d9bd969859e.jpg,3,3,Busan,010-2889-2065,0
hyundai,sonata,23343435,2023,559,,1,4,Ulsan,010-4298-9099,0
audi,a5,31341203,2018,48488,https://example.com/cars/3b848b44-ebc6-4d8d-bcc9-e3c5762ec1ba.jpg,2,2,Ulsan,010-8513-6203,0
benz,amg gt,125809352,2023,7571,https://example.com/cars/de15d965-dddd-41dc-9836-e5dc0fc13299.jpg,0,5,Seoul,010-3703-3055,0
benz,s-class,101334627,2019,2319,,1,0,Seoul,010-4783-2032,1
bmw,7series,62115400,2019,31942,https://example.com/cars/594e7924-ca2d-43d7-b7dd-940aa7665975.jpg,2,1,Seoul,010-9231-1816,0
hyundai,avante,46782354,2021,18579,https://example.com/cars/ca6a5d53-9495-4c6c-b655-01af624a125e.jpg,0,1,Busan,010-6199-5819,1
hyundai,santafe,26548165,2021,25170,https://example.com/cars/b61ef74b-3d20-4b43-869d-da3b974fd074.jpg,8,0,Seoul,010-6363-6389,1
audi,a8,56615193,2019,41797,https://example.com/cars/deae2208-4d3a-4610-b549-cc88e6170727.jpg,1,3,Ulsan,010-5771-5647,0
genesis,g90,107224354,2020,38500,https://example.com/cars/499bf00c-c2d0-4993-9584-53713ad79a94.jpg,7,3,Daejeon,010-2657-4490,1
kia,carnival,19836663,2023,10891,https://example.com/cars/0bb83f68-af62-47d9-a6d3-91d4bf2e8993.jpg,0,0,Gyeonggi,010-3116-1761,1
genesis,g90,106728292,2023,9564,https://example.com/cars/a570d9e3-5943-45b5-9da4-e27938eed0cc.jpg,1,1,Sejong,010-9023-3823,0
hyundai,avante,21371675,2018,59412,https://example.com/cars/842f998b-a656-4a96-8e9d-914ac2218bda.jpg,3,3,Daejeon,010-8128-5193,0
kia,k5,15666866,2022,12957,https://example.com/cars/fa3664c6-3d83-472e-8875-3eb4cbaa701c.jpg,0,4,Seoul,010-5379-5923,0
genesis,g90,106908798,2018,9639,,0,5,Ulsan,010-2330-8445,1
audi,a8,137736810,2023,0,https://example.com/cars/62eb95f7-6eda-4121-893c-9f4adb0e94e7.jpg,1,3,Daejeon,010-1683-7413,1
audi,a5,59663922,2019,29812,https://example.com/cars/e1fff0f0-7b7b-4890-be95-329a497fcefd.jpg,3,3,Daejeon,010-8767-4031,1
hyundai,avante,19524413,2021,10836,https://example.com/cars/0cb6267e-2c78-42ed-af82-30c635fffcbc.jpg,1,4,Daegu,010-9878-6428,0
hyundai,grandeur,18335532,2024,1396,https://example.com/cars/88501c63-75e8-415e-a697-427d026a1ee3.jpg,2,2,Incheon,010-9130-6332,0
bmw,7series,66497358,2022,21780,https://example.com/cars/e2871cd8-99c8-4cfb-9dc6-d0753274adf3.jpg,1,5,Busan,010-6742-7237,0
hyundai,avante,17685525,2018,7803,https://example.com/cars/1404f2f8-bb94-4766-b637-cab5ba43160f.jpg,2,1,Incheon,010-4270-7054,1
hyundai,sonata,17547966,2023,1464,https://example.com/cars/6016279c-0e05-420a-9956-a69c9f3df8d4.jpg,2,3,Ulsan,010-3730-6203,0
audi,a8,48837711,2024,5207,,2,0,Busan,010-9876-8901,0
audi,a5,21374728,2021,24020,https://example.com/cars/5205cc32-66ce-4cb2-acdd-8780ef90ccf0.jpg,1,0,Sejong,010-2457-4079,0
kia,carnival,40705673,2023,5882,https://example.com/cars/ae61dd81-de93-4672-8e91-4c9cdcacda3c.jpg,3,5,Busan,010-4868-9093,0
hyundai,avante,24984464,2020,41441,https://example.com/cars/e338fb99-9400-42eb-83d9-1e99ada8e500.jpg,3,2,Ulsan,010-2801-3611,0
hyundai,santafe,33855039,2024,0,https://example.com/cars/b3d22528-fac7-4d06-aae0-871692ed2250.jpg,9,5,Gwangju,010-7792-3962,1
hyundai,avante,22494498,2020,36430,https://example.com/cars/f357bab6-ff96-4f1f-87eb-180105f19e1d.jpg,3,3,Daegu,010-7885-2367,0
kia,k5,19409230,2021,9937,https://example.com/cars/e7ff8b90-768c-4b16-85e2-5a1479e4e6c5.jpg,3,3,Busan,010-7955-9410,0
kia,sorento,31601746,2018,38152,https://example.com/cars/b7947372-c075-44cc-b107-0c11a1639c11.jpg,0,2,Seoul,010-8270-1499,0
kia,k5,15497006,2022,15969,https://example.com/cars/afe5b8f8-1cff-4619-86bc-3caf310a6e16.jpg,2,3,Busan,010-2173-8536,0
bmw,7series,64341469,2022,16732,https://example.com/cars/a477b9c5-26b4-42b3-a2e6-5c2a2440b6e4.jpg,0,5,Daejeon,010-8963-1753,0
hyundai,sonata,18038166,2021,24500,https://example.com/cars/be404a1a-83d4-4eb8-a96f-fee00c52d8a4.jpg,2,5,Sejong,010-6137-1889,0
hyundai,santafe,39319617,2019,50099,https://example.com/cars/33d9444d-58ba-46f3-a17e-5ad2b4fa2ef9.jpg,1,0,Daegu,010-4277-9683,0
hyundai,avante,33162084,2019,41494,https://example.com/cars/40d1480d-13a7-426a-8b42-264ebc63e74d.jpg,3,4,Incheon,010-7961-9961,1
hyundai,sonata,17526606,2022,12193,https://example.com/cars/56eb1a88-a0c5-49d4-bd21-146bc14ce1f2.jpg,8,0,Seoul,010-8826-2295,1
hyundai,avante,20542391,2024,0,https://example.com/cars/79ce2ff9-9403-4205-bbed-e73903f1b30a.jpg,1,3,Daejeon,010-4612-7361,0
audi,a8,60491439,2021,19634,https://example.com/cars/60535b44-da1f-4c05-b63c-ee056815c437.jpg,1,5,Gyeonggi,010-3648-2383,0
kia,carnival,29144366,2023,5029,https://example.com/cars/6d0f220e-4887-431f-a7da-eb8a964ee090.jpg,6,0,Ulsan,010-5884-8075,1
hyundai,sonata,22997379,2021,14296,https://example.com/cars/6477373f-4a11-49b2-9bd5-cde8547afc8d.jpg,2,5,Gwangju,010-3936-5570,0
kia,carnival,36367647,2018,40787,,3,2,Ulsan,010-5089-5519,0
hyundai,grandeur,21324716,2024,348,https://example.com/cars/19ca86e3-3fcd-4e05-9ac3-ba4a114df6e5.jpg,2,3,Gyeonggi,010-7838-9813,0
kia,sorento,33552414,2019,24409,https://example.com/cars/62eae872-a68b-4936-9e07-fc0b70beec9e.jpg,1,5,Daejeon,010-1043-8018,0
kia,sorento,36583093,2020,7114,https://example.com/cars/a6f5ab1e-7916-42d0-bef3-f38d7f66e44c.jpg,0,5,Daegu,010-6458-5770,1
benz,s-class,90778654,2020,19596,https://example.com/cars/b6c5e012-e25e-43dc-af95-0e920f086b2b.jpg,2,2,Incheon,010-8579-6622,0
audi,a5,12070033,2018,25506,,2,1,Seoul,010-7583-7471,1
benz,s-class,120895003,2021,4776,https://example.com/cars/22fe4ebc-3c5d-4e72-9df3-293506c27c02.jpg,0,4,Daejeon,010-7340-3277,1
bmw,x6,224147426,2019,26899,,3,0,Incheon,010-3185-9834,1
kia,k5,13017517,2021,28696,https://example.com/cars/6d350e91-925d-44c1-8c04-fa5b979fcf56.jpg,0,1,Daejeon,010-6015-2787,1
hyundai,sonata,20575408,2020,23433,https://example.com/cars/d09503bd-3071-46db-96a8-d0a0fd483159.jpg,1,2,Sejong,010-7751-5912,0
bmw,7series,152730184,2023,3810,https://example.com/cars/5a199948-a1a8-4d76-9af3-9f2f0ec2e224.jpg,3,5,Busan,010-7970-2664,1
hyundai,santafe,51189058,2023,7492,https://example.com/cars/60ff37a0-6f7a-4556-9285-bab3a2a303cc.jpg,3,0,Daejeon,010-7742-9195,1
audi,a5,64853520,2024,4635,https://example.com/cars/20f374fb-35ce-41a5-9dcb-488ddae955e5.jpg,0,0,Daegu,010-2144-7614,1
genesis,gv70,38689976,2020,35815,https://example.com/cars/0435420d-8e82-4855-8766-346e54dcd52e.jpg,3,0,Sejong,010-1956-6189,0
genesis,gv70,60993257,2019,33881,https://example.com/cars/f8d8d728-64eb-43b4-a116-e066c190b966.jpg,2,2,Gwangju,010-1205-8002,0
audi,a8,114577798,2021,17061,,0,2,Ulsan,010-9177-5631,1
genesis,g90,105682048,2022,26203,,6,3,Seoul,010-5450-6136,1
audi,a5,33242392,2024,0,https://example.com/cars/491957a7-63af-426c-aa34-ca51493e1a8f.jpg,3,3,Seoul,010-2922-5676,0
hyundai,grandeur,35687316,2019,43796,https://example.com/cars/e94ddd50-7807-4912-be9a-86158104ec75.jpg,3,5,Seoul,010-8855-2393,1
kia,carnival,33977366,2024,0,https://example.com/cars/07f8310e-30c2-4530-b908-3c850897d914.jpg,3,3,Incheon,010-2674-2961,0
bmw,7series,67061236,2023,12529,https://example.com/cars/3bade756-1c67-4ee6-9cbf-6cb74c382f47.jpg,8,0,Daegu,010-2104-4062,1
audi,a8,51404846,2022,3590,,3,2,Ulsan,010-4538-3002,1
benz,s-class,110717226,2022,13687,https://example.com/cars/6267f1f9-d833-4c20-985e-71238c4c323d.jpg,5,1,Busan,010-6442-4450,1
audi,a8,52871943,2023,12148,,6,5,Gwangju,010-7013-2421,1
kia,k5,20419693,2024,0,https://example.com/cars/270b2521-1088-4429-b0ff-a795961e28d9.jpg,0,4,Incheon,010-1084-7449,0
audi,a5,29198593,2022,28621,https://example.com/cars/adfbb896-324e-4755-b3d6-95e295764bbf.jpg,3,1,Gyeonggi,010-9428-6581,0
audi,a5,20356257,2018,55377,https://example.com/cars/c9faaf6e-a565-45a9-86a2-ed976e4d092a.jpg,3,4,Ulsan,010-3020-4966,0
kia,carnival,31001033,2018,14901,,0,2,Sejong,010-2330-7486,1
benz,s-class,80625890,2023,6933,https://example.com/cars/058568e3-334f-4e76-b786-d3501a852a7c.jpg,3,2,Gwangju,010-2199-1383,0
benz,amg gt,69305989,2024,4259,,3,3,Busan,010-8547-4672,1
bmw,x6,104211274,2019,40339,https://example.com/cars/f1797382-a27d-4e57-bf4a-767823d2172e.jpg,1,4,Ulsan,010-6132-8352,0
audi,a8,93562558,2022,2106,,2,2,Incheon,010-4106-4798,1
audi,a8,137684596,2019,60839,https://example.com/cars/368ed37b-baf8-4866-afea-4ae1545fc74e.jpg,1,3,Sejong,010-1889-4858,1
kia,sorento,36151984,2018,60834,https://example.com/cars/f03a08b3-0d9f-4faa-9753-7d2d1e7c5a0f.jpg,2,5,Incheon,010-6257-3359,0
kia,sorento,13265171,2019,29719,https://example.com/cars/714ee4ca-7f87-48e1-9f62-2bf167135f67.jpg,3,0,Incheon,010-1119-9644,1
hyundai,santafe,29756113,2024,3219,https://example.com/cars/e20bcf6e-afb3-4de5-83a4-c66c1faba3a6.jpg,3,2,Incheon,010-1534-4413,0
hyundai,santafe,29489169,2018,55397,https://example.com/cars/93bd46ee-417e-4e40-8163-e0c05f865f6e.jpg,0,0,Sejong,010-6098-3007,0
audi,a5,25402911,2018,11743,https://example.com/cars/4896fe3f-361d-4528-9c13-d7ac0764288d.jpg,0,2,Gyeonggi,010-2514-2635,1
audi,a8,50939307,2021,8394,,0,3,Incheon,010-5364-4943,0
kia,k5,24035332,2019,55116,https://example.com/cars/6fbf9f4b-d337-405b-aadd-a71350207282.jpg,0,1,Incheon,010-2431-7804,0
benz,amg gt,211053654,2022,20693,https://example.com/cars/86b9134c-00be-46c1-a32e-f2e8aeeb8ce4.jpg,1,1,Ulsan,010-4838-1339,1
kia,carnival,44067536,2018,3769,,1,0,Gwangju,010-1092-7670,1
benz,s-class,114615297,2022,12880,,0,4,Gwangju,010-8355-4526,0
hyundai,sonata,21901279,2021,30919,,0,3,Ulsan,010-3283-4311,0
hyundai,grandeur,24280762,2021,38139,https://example.com/cars/fbe032f6-e666-4de7-bf60-6952b117feb5.jpg,0,5,Gyeonggi,010-6338-5233,0
bmw,7series,22513094,2022,17954,https://example.com/cars/ec2e481e-f001-4b6f-b1e4-c93001f457b9.jpg,2,4,Incheon,010-4646-2501,1
hyundai,grandeur,19061964,2024,0,https://example.com/cars/882c77b7-ce3f-4466-90d3-406c9aa50def.jpg,9,4,Incheon,010-1390-8185,1
bmw,x6,71309858,2024,28,https://example.com/cars/c44b3d1e-ded1-49eb-abc6-677afaab63cf.jpg,0,4,Gwangju,010-7403-3853,0
audi,a5,34842473,2018,43245,,5,3,Incheon,010-7892-7835,1
bmw,x6,37849761,2018,29747,https://example.com/cars/284e2612-900d-4071-97a4-941d97872060.jpg,3,0,Busan,010-4366-9286,1
benz,amg gt,102340656,2020,3661,https://example.com/cars/f7313c79-bb77-4e49-a6ee-d80d37b2f618.jpg,2,4,Busan,010-1025-9788,1
hyundai,avante,21967667,2024,0,https://example.com/cars/07e81f70-9684-4c4d-a28e-cdfa0651e554.jpg,3,1,Daejeon,010-2870-8723,0
hyundai,grandeur,20457950,2021,29692,https://example.com/cars/3bd3dea8-228e-4d95-8537-701286a4ad8c.jpg,0,1,Incheon,010-4404-6499,0
benz,s-class,106106557,2023,11874,https://example.com/cars/84616907-3758-4fad-a6e5-3d28966e1e9a.jpg,1,4,Daejeon,010-4150-4577,0
hyundai,grandeur,12240783,2021,17745,https://example.com/cars/19264de3-54a5-4baf-9d78-83064c85eca8.jpg,2,0,Seoul,010-1364-6360,1
kia,sorento,16034695,2019,46418,,3,5,Daejeon,010-1828-4857,1
bmw,7series,48725458,2021,28434,https://example.com/cars/78b2b2a7-a978-45e4-ac53-010c1c0c02e9.jpg,2,4,Gyeonggi,010-4624-7572,0
kia,sorento,37268562,2022,10723,,8,5,Incheon,010-2671-1761,1
hyundai,avante,21565224,2023,6734,,2,3,Ulsan,010-5439-4273,0
benz,amg gt,44272062,2023,7853,https://example.com/cars/8b0d447e-3b23-46d6-9f05-2da32f2893ce.jpg,0,3,Daejeon,010-1141-2577,1
kia,carnival,39822291,2023,10076,,8,1,Sejong,010-7991-6343,1
benz,amg gt,77651414,2021,30762,https://example.com/cars/ab0ead74-bf25-4f7e-870a-a008ac56809b.jpg,2,1,Gwangju,010-6214-2839,0
genesis,gv70,39549412,2021,17492,https://example.com/cars/451ff704-fa46-40a1-9c90-3c41bfc5da25.jpg,0,3,Seoul,010-6499-9617,0
audi,a5,28985232,2020,40725,https://example.com/cars/13086cfd-cf5d-48a8-aaac-e1f55ebf8581.jpg,8,0,Seoul,010-9919-8253,1
kia,sorento,39276344,2023,3605,https://example.com/cars/ad312951-851a-417f-8175-7106d6060bbb.jpg,0,0,Busan,010-2879-9265,0
hyundai,sonata,20647982,2024,1061,,2,4,Daegu,010-2136-4930,1
benz,s-class,279925268,2019,22963,https://example.com/cars/ad2cdcb8-0576-4fc6-9d5d-47d67d8b51eb.jpg,3,3,Daegu,010-4428-9636,1
benz,amg gt,78869429,2019,42805,https://example.com/cars/18307c7b-1df1-4920-8e75-96a910f4b5f5.jpg,1,1,Gyeonggi,010-2496-4023,0
kia,sorento,40829207,2021,28558,https://example.com/cars/21d3bdc1-c5ec-48a8-b5c1-bcc44b176588.jpg,8,4,Daejeon,010-8164-1993,1
genesis,g90,67606645,2019,28835,https://example.com/cars/4c03a660-1507-40d9-995c-335e63b7e7bd.jpg,1,0,Gwangju,010-1181-4713,0
genesis,g90,75805799,2021,9511,https://example.com/cars/601b7668-bae3-4778-bb05-f43845df6e13.jpg,0,4,Ulsan,010-8236-2872,0
audi,a5,26434108,2021,16504,https://example.com/cars/5ef70175-34f6-4f73-bcb6-491502247fc6.jpg,1,4,Daejeon,010-3040-6635,0
kia,carnival,38901820,2019,31147,,1,0,Sejong,010-1354-5321,0
benz,s-class,116384664,2020,48996,,1,0,Incheon,010-2908-5672,0
kia,k5,23495122,2024,0,,2,2,Sejong,010-6180-4369,0
kia,carnival,27920297,2021,10020,https://example.com/cars/d5c484d7-29c4-4037-8a05-c71d3a04fd8a.jpg,3,1,Incheon,010-7129-5765,0
hyundai,grandeur,12313919,2021,22720,https://example.com/cars/9853aaf7-4051-4283-b033-531b231d772d.jpg,2,3,Daegu,010-1716-5397,1
kia,carnival,39794830,2023,3692,https://example.com/cars/7aa50184-c990-473d-968b-efe9ba9234c6.jpg,1,0,Incheon,010-4759-5469,0
hyundai,grandeur,17579697,2021,33136,https://example.com/cars/cae59917-7152-4f9b-9fbf-1a22598ff87a.jpg,0,0,Gwangju,010-3118-2651,0
hyundai,sonata,27890002,2023,5569,https://example.com/cars/1db250ad-058d-4f60-8480-873863ad5298.jpg,3,4,Seoul,010-2490-1310,0
benz,amg gt,170996478,2023,5135,https://example.com/cars/9ef7cc94-2ce3-4bcb-a0e3-087e9a9133fa.jpg,0,5,Daejeon,010-3716-6293,1
kia,k5,43351934,2022,11791,,0,0,Incheon,010-4335-4942,1
hyundai,sonata,41856048,2019,29538,https://example.com/cars/805bb4e1-20df-41fb-a4b4-f14a3c219c94.jpg,0,4,Incheon,010-4312-9324,1
hyundai,grandeur,46064366,2020,13214,,0,5,Daejeon,010-2770-9603,1
genesis,g90,87816188,2023,10413,https://example.com/cars/9af9d786-e243-48af-9ad4-5878f533d14f.jpg,3,3,Gyeonggi,010-9196-2875,0
hyundai,grandeur,63437836,2019,24077,https://example.com/cars/f20dbb5a-2245-4ede-aa6a-7c4c8391a497.jpg,1,0,Seoul,010-4613-6461,1
kia,k5,9689706,2023,6199,https://example.com/cars/acea3f22-4848-4b2e-a768-f100d42f4fba.jpg,0,2,Gyeonggi,010-6326-6637,1
audi,a5,64272346,2023,14282,https://example.com/cars/04c62ea4-777f-473b-986c-02cfb162e9ed.jpg,1,3,Seoul,010-6279-4181,1
genesis,g90,38649010,2020,34159,,3,1,Incheon,010-8059-1944,1
kia,carnival,63997926,2021,29927,https://example.com/cars/7435b891-8559-436d-89c0-939a298ddd6b.jpg,2,4,Gwangju,010-7362-8590,1
kia,carnival,15669664,2022,19429,,0,5,Incheon,010-5040-6131,1
hyundai,santafe,60322826,2024,0,https://example.com/cars/7d56240f-5fa5-4dac-ac1b-cf6ed29f40ea.jpg,3,4,Incheon,010-2512-6123,1
audi,a5,23481374,2019,29640,https://example.com/cars/f7a07df2-4adf-4661-baf3-87ed5ff405c0.jpg,2,5,Daejeon,010-4354-2574,0
kia,carnival,63529706,2023,2351,,1,2,Ulsan,010-8524-8155,1
hyundai,avante,13803442,2023,6908,https://example.com/cars/c1eb2122-1f98-4a80-b13c-ae79e4a69c94.jpg,3,2,Ulsan,010-9132-5080,1
hyundai,avante,20154158,2020,47860,https://example.com/cars/3b8821b9-a982-493b-9ab4-8376e8ce3f1f.jpg,2,0,Incheon,010-6273-7480,0
hyundai,sonata,11815755,2018,44213,,1,3,Gyeonggi,010-8029-5350,1
genesis,gv70,63956302,2023,5544,,3,0,Incheon,010-9549-4937,0
kia,sorento,83227530,2019,32297,https://example.com/cars/89f47e8e-5c17-49af-9bcc-c63b3eb6ad78.jpg,3,5,Incheon,010-2586-7461,1
kia,k5,22801362,2020,25147,,8,5,Sejong,010-1278-9237,1
genesis,gv70,60873902,2024,3087,https://example.com/cars/0c962ad8-743a-4158-a3ad-dab084343fc8.jpg,1,5,Sejong,010-3138-2366,0
hyundai,avante,26465167,2020,37042,https://example.com/cars/cb52300f-0e8d-4484-a030-197a035136a9.jpg,1,1,Daejeon,010-8269-4056,0
audi,a5,28540743,2023,79,https://example.com/cars/ae6c7ed8-4e31-4cb4-8f08-0175126b762d.jpg,2,5,Daegu,010-2063-6124,0
genesis,g90,107699115,2018,38403,https://example.com/cars/19b7fd5d-93ad-41a1-b22f-43be9cdb7e68.jpg,3,3,Sejong,010-4148-1112,0
kia,carnival,31072560,2020,33000,https://example.com/cars/9a68041a-1a2b-46b6-8cf1-6d81950e0b5d.jpg,6,4,Seoul,010-6922-5428,1
benz,amg gt,67912143,2024,2570,https://example.com/cars/99b7fa34-d471-47f5-9560-13a2aba63853.jpg,1,3,Daegu,010-3973-9729,1
audi,a8,75017360,2019,7066,,0,5,Ulsan,010-5822-1283,1
kia,k5,19320726,2021,27906,https://example.com/cars/c8f3e1da-6b44-4309-b367-4a65cef89cb6.jpg,2,1,Gyeonggi,010-2991-1992,0
hyundai,grandeur,26882429,2023,3348,,8,2,Gyeonggi,010-4922-3367,1
bmw,x6,90725171,2018,57999,https://example.com/cars/ea6c7f55-cdf4-4bd9-9891-969e9fd862df.jpg,5,2,Gyeonggi,010-2611-4453,1
bmw,7series,65944523,2022,12177,https://example.com/cars/d3473af7-8020-462e-b26b-5d6cadcee1a6.jpg,5,4,Busan,010-1219-5981,1
hyundai,sonata,16954450,2019,26633,https://example.com/cars/6fb78eb8-de2e-4123-8aa6-004866880b02.jpg,1,3,Daegu,010-1031-4994,0
kia,sorento,41327619,2019,38562,https://example.com/cars/b2c0bba2-5a84-4310-91a5-63386ff026d2.jpg,2,2,Incheon,010-4539-6735,0
hyundai,santafe,35223799,2023,3229,https://example.com/cars/399656e6-3ffd-4f58-8384-75e1de0b7c9b.jpg,9,5,Busan,010-4369-4435,1
audi,a8,59192539,2019,51073,,0,4,Daegu,010-5787-8078,0
kia,k5,15806913,2022,22408,https://example.com/cars/f4a7a1ae-890d-4393-b4cd-1813a333f754.jpg,3,2,Busan,010-2100-3507,0
bmw,x6,71914646,2021,30656,https://example.com/cars/80877fc1-fd7c-45a1-94a1-2d9258334832.jpg,2,2,Incheon,010-7771-9001,0
genesis,gv70,88356598,2021,27682,https://example.com/cars/ec5adfe9-f864-4970-ae52-3be0f9b5d69e.jpg,3,0,Sejong,010-3302-1913,1
hyundai,sonata,12864110,2020,43125,https://example.com/cars/5560adaa-7506-4ba6-854a-02f62a1b133c.jpg,3,1,Seoul,010-7962-4779,1
audi,a5,20761629,2022,26737,,1,1,Ulsan,010-2592-7902,0
benz,amg gt,93941388,2023,10403,https://example.com/cars/47e0eeec-af63-43dc-9625-34536b9e387b.jpg,2,5,Gwangju,010-4698-9185,0
hyundai,sonata,17396196,2020,34695,https://example.com/cars/a38e79be-aa67-42be-a2f0-e0525cb4f24e.jpg,1,0,Daegu,010-5794-4443,0
genesis,g90,76516766,2023,0,https://example.com/cars/b9242ea5-9400-415a-9af6-ef54bbfec637.jpg,2,5,Seoul,010-8090-7285,0
hyundai,grandeur,10757838,2022,15406,https://example.com/cars/64929d20-f550-4dff-a3e5-8a6f65f0e7de.jpg,1,0,Gwangju,010-9105-3355,1
genesis,g90,81279029,2024,0,https://example.com/cars/478930a2-5ffd-42c1-a501-a8070e6fb4a6.jpg,0,5,Sejong,010-5573-4206,0
audi,a5,12091500,2019,12514,https://example.com/cars/0d8bf510-82a8-43ba-9e50-34e32c8048fe.jpg,1,2,Gwangju,010-8112-5105,1
bmw,x6,77323177,2024,0,https://example.com/cars/81521ea9-3c73-4875-8c6d-9e4c2f702d1d.jpg,3,0,Seoul,010-5980-7126,0
hyundai,grandeur,26815108,2019,39592,https://example.com/cars/77b3137a-9aba-4865-a656-67b2d7b07f53.jpg,3,1,Seoul,010-6765-2055,0
hyundai,santafe,25758650,2018,16240,https://example.com/cars/31f8f274-380f-4053-8644-f05651d192a1.jpg,3,2,Busan,010-9022-7223,0
audi,a8,73895917,2024,0,https://example.com/cars/ecc4453f-9b66-4e98-b946-c673ca4fb388.jpg,1,5,Incheon,010-7853-5019,0
benz,amg gt,86103661,2019,48131,https://example.com/cars/c40925db-28d8-4ae4-a2a8-b2eca866398f.jpg,3,4,Ulsan,010-5394-7787,0
hyundai,avante,48859220,2018,13511,,2,3,Daejeon,010-5278-4377,1
hyundai,santafe,53955248,2019,52804,,3,1,Daegu,010-8853-2851,1
hyundai,avante,11399705,2024,0,https://example.com/cars/83467e19-ed7c-4a81-ad11-27e6cc6405d7.jpg,3,4,Ulsan,010-9734-8606,1
audi,a5,27171366,2022,19804,https://example.com/cars/bd0ea3e4-f068-4d31-a027-95e01b106b0f.jpg,2,3,Incheon,010-4073-7691,0
kia,carnival,30335673,2018,8310,https://example.com/cars/74f6d521-cb26-4c75-afcc-1081f4456330.jpg,0,5,Ulsan,010-9798-3183,1
bmw,x6,83473963,2021,33099,https://example.com/cars/a400be65-9146-4477-ae9f-64a1893cc45e.jpg,0,5,Daegu,010-8825-5198,0
